"","country","scode","year","gdp","population","expectancy","polity2","cinc","meat_con_pc"
"1963","Panama","PAN",1998,11575486400,2912328,74.7,9,0.0003329,44.0050562365671
"1964","Panama","PAN",1999,12130252200,2971197,74.895,9,0.0003334,44.3943821687377
"1965","Panama","PAN",2000,12304115000,3030347,75.084,9,0.0002718,45.9955555624432
"1966","Panama","PAN",2001,12502013400,3089684,75.267,9,0.0002722,45.6738888396157
"1967","Panama","PAN",2002,12994310400,3149265,75.443,9,0.0002695,46.7499999576145
"1968","Panama","PAN",2012,40429734400,3772938,77.216,9,0.0002897,57.5111111376023
"1969","Papua New Guinea","PNG",1975,1356591177,2878156,51.916,4,0.0001656,34.439490541531
"1970","Papua New Guinea","PNG",1976,1511856584,2957339,52.657,4,0.0001753,35.6891718715619
"1971","Papua New Guinea","PNG",1977,1640763204,3039660,53.415,4,0.000167,35.4987261781267
"1972","Papua New Guinea","PNG",1978,1947947524,3125034,54.175,4,0.0001928,37.6738852999013
"1973","Papua New Guinea","PNG",1979,2293621944,3213360,54.92,4,0.0001933,39.2305732441556
"1974","Papua New Guinea","PNG",1980,2545983008,3304473,55.619,4,0.0001888,39.8738853506222
"1975","Papua New Guinea","PNG",1981,2498068351,3398469,56.237,4,0.0001908,39.4821658331877
"1976","Papua New Guinea","PNG",1982,2368584970,3495199,56.756,4,0.0001906,40.2828025650826
"1977","Papua New Guinea","PNG",1983,2562492525,3594004,57.172,4,0.0001918,40.2057325870368
"1978","Papua New Guinea","PNG",1984,2552526263,3694041,57.491,4,0.0001904,40.9108279966245
"1979","Papua New Guinea","PNG",1985,2423373088,3794720,57.732,4,0.000191,40.9668789836252
"1980","Papua New Guinea","PNG",1986,2648033766,3895852,57.928,4,0.0001886,41.0789807769144
"1981","Papua New Guinea","PNG",1987,3143848331,3997702,58.117,4,0.0001903,41.4757961877592
"1982","Papua New Guinea","PNG",1988,3655979702,4100729,58.329,4,0.0001891,41.5089171039071
"1983","Papua New Guinea","PNG",1989,3546460177,4205654,58.577,4,0.000193,41.4407642722889
"1984","Papua New Guinea","PNG",1990,3219730365,4313059,58.865,4,0.0001988,42.2840765448892
"1985","Papua New Guinea","PNG",1991,3787394958,4423007,59.182,4,0.0002036,42.8203822685655
"1986","Papua New Guinea","PNG",1992,4377980510,4535520,59.508,4,0.0002107,43.8272727253762
"1987","Papua New Guinea","PNG",1993,4974550286,4651169,59.824,4,0.0002178,43.9528090444843
"1988","Papua New Guinea","PNG",1994,5502786070,4770606,60.128,4,0.0002168,43.4792134520713
"1989","Papua New Guinea","PNG",1995,4636057476,4894276,60.418,4,0.0002181,44.2275280416682
"1990","Papua New Guinea","PNG",1996,5155311077,5022437,60.698,4,0.0002293,43.0640449456954
"1991","Papua New Guinea","PNG",1997,4936615299,5154910,60.975,4,0.0002272,43.1252808758382
"1992","Papua New Guinea","PNG",1998,3789443015,5291178,61.254,4,0.0002292,44.0050562365671
"1993","Papua New Guinea","PNG",1999,3477038204,5430479,61.538,4,0.000219,44.3943821687377
"1994","Papua New Guinea","PNG",2000,3521339699,5572222,61.832,4,0.0002162,45.9955555624432
"1995","Papua New Guinea","PNG",2001,3081024212,5716152,62.139,4,0.0002167,45.6738888396157
"1996","Papua New Guinea","PNG",2002,2999511040,5862316,62.458,4,0.0002038,46.7499999576145
"1997","Papua New Guinea","PNG",2012,21295834133,7430836,64.937,5,0.0002591,57.5111111376023
"1998","Peru","PER",1960,2571908062,10061515,47.694,5,0.0018253,27.1012738844391
"1999","Peru","PER",1961,2899654840,10350242,48.235,5,0.0019133,27.3687898186362
"2000","Peru","PER",1962,3286773188,10650667,48.754,-6,0.0019266,27.6363057528332
"2001","Peru","PER",1963,3600957771,10961540,49.249,5,0.002092,27.494267471277
"2002","Peru","PER",1964,4356913870,11281015,49.728,5,0.002175,28.2535032983039
"2003","Peru","PER",1965,5166861068,11607681,50.214,5,0.0022389,28.6445860027508
"2004","Peru","PER",1966,6113607728,11941325,50.737,5,0.0022161,29.3636942684271
"2005","Peru","PER",1967,6204253759,12282082,51.319,5,0.0022859,29.8840764631891
"2006","Peru","PER",1968,5736083835,12629329,51.971,-7,0.0023438,30.8433120448119
"2007","Peru","PER",1969,6420909790,12982449,52.69,-7,0.0023614,31.3318471149274
"2008","Peru","PER",1970,7432223177,13341069,53.457,-7,0.0023998,32.5853502492237
"2009","Peru","PER",1971,8289582884,13704335,54.245,-7,0.0025293,33.0598724784365
"2010","Peru","PER",1972,9189413409,14072476,55.022,-7,0.0025542,33.2331210048335
"2011","Peru","PER",1973,10994381895,14447648,55.762,-7,0.0026567,32.9878981083062
"2012","Peru","PER",1974,13858441211,14832841,56.454,-7,0.0027807,33.4178343593695
"2013","Peru","PER",1975,16877163792,15229947,57.099,-7,0.0028929,34.439490541531
"2014","Peru","PER",1976,15947709380,15639901,57.706,-7,0.0029219,35.6891718715619
"2015","Peru","PER",1977,14620386674,16061323,58.295,-7,0.0031823,35.4987261781267
"2016","Peru","PER",1978,12495779622,16491083,58.881,-2,0.0031098,37.6738852999013
"2017","Peru","PER",1979,15962459447,16924753,59.471,3,0.0031144,39.2305732441556
"2018","Peru","PER",1980,18134029180,17359120,60.065,7,0.00339,39.8738853506222
"2019","Peru","PER",1981,21649137620,17792549,60.662,7,0.0032795,39.4821658331877
"2020","Peru","PER",1982,21793496819,18225730,61.254,7,0.0035124,40.2828025650826
"2021","Peru","PER",1983,17345624454,18660439,61.836,7,0.0035012,40.2057325870368
"2022","Peru","PER",1984,17599660054,19099584,62.406,7,0.003334,40.9108279966245
"2023","Peru","PER",1985,16548827018,19544956,62.962,7,0.0032021,40.9668789836252
"2024","Peru","PER",1986,15244232958,19996253,63.503,7,0.0032444,41.0789807769144
"2025","Peru","PER",1987,20702298397,20451710,64.029,7,0.0035985,41.4757961877592
"2026","Peru","PER",1988,15439408447,20909895,64.542,7,0.0031905,41.5089171039071
"2027","Peru","PER",1989,22499559086,21368859,65.045,7,0.0031912,41.4407642722889
"2028","Peru","PER",1990,26410386669,21826658,65.541,8,0.0032126,42.2840765448892
"2029","Peru","PER",1991,34672122381,22283128,66.034,8,0.0033797,42.8203822685655
"2030","Peru","PER",1992,36139225288,22737056,66.528,-3,0.0033511,43.8272727253762
"2031","Peru","PER",1993,35158109999,23184228,67.024,1,0.0033147,43.9528090444843
"2032","Peru","PER",1994,44882079767,23619356,67.523,1,0.0032951,43.4792134520713
"2033","Peru","PER",1995,53312793687,24038760,68.026,1,0.0032798,44.2275280416682
"2034","Peru","PER",1996,55252414130,24441074,68.533,1,0.0032987,43.0640449456954
"2035","Peru","PER",1997,58147522523,24827406,69.041,1,0.0033081,43.1252808758382
"2036","Peru","PER",1998,55501467877,25199748,69.544,1,0.0033009,44.0050562365671
"2037","Peru","PER",1999,50187324568,25561299,70.036,1,0.0032066,44.3943821687377
"2038","Peru","PER",2000,51744749133,25914879,70.512,5,0.0032001,45.9955555624432
"2039","Peru","PER",2001,52030158775,26261363,70.964,9,0.003108,45.6738888396157
"2040","Peru","PER",2002,54777553515,26601467,71.389,9,0.0032119,46.7499999576145
"2041","Peru","PER",2012,1.93e+11,30158966,74.088,9,0.0033976,57.5111111376023
"2042","Poland","POL",1960,NA,29637450,67.6804878,-7,0.0131741,27.1012738844391
"2043","Poland","POL",1961,NA,29964000,67.77804878,-7,0.0144405,27.3687898186362
"2044","Poland","POL",1962,NA,30308500,67.42682927,-7,0.0143218,27.6363057528332
"2045","Poland","POL",1963,NA,30712000,68.37560976,-7,0.0142061,27.494267471277
"2046","Poland","POL",1964,NA,31139450,68.62926829,-7,0.0138085,28.2535032983039
"2047","Poland","POL",1965,NA,31444950,69.42926829,-7,0.0138778,28.6445860027508
"2048","Poland","POL",1966,NA,31681000,69.82682927,-7,0.0135531,29.3636942684271
"2049","Poland","POL",1967,NA,31987155,69.42439024,-7,0.0134618,29.8840764631891
"2050","Poland","POL",1968,NA,32294655,70.2195122,-7,0.0140987,30.8433120448119
"2051","Poland","POL",1969,NA,32548300,69.7195122,-7,0.0139152,31.3318471149274
"2052","Poland","POL",1970,NA,32664300,69.86829268,-7,0.0137585,32.5853502492237
"2053","Poland","POL",1971,NA,32783500,69.61219512,-7,0.0148014,33.0598724784365
"2054","Poland","POL",1972,NA,33055650,70.66585366,-7,0.0147757,33.2331210048335
"2055","Poland","POL",1973,NA,33357200,70.66341463,-7,0.0144596,32.9878981083062
"2056","Poland","POL",1974,NA,33678899,71.11707317,-7,0.0146906,33.4178343593695
"2057","Poland","POL",1975,NA,34015199,70.56097561,-7,0.0157302,34.439490541531
"2058","Poland","POL",1976,NA,34356300,70.65609756,-7,0.0158768,35.6891718715619
"2059","Poland","POL",1977,NA,34689050,70.40243902,-7,0.0162725,35.4987261781267
"2060","Poland","POL",1978,NA,34965600,70.35121951,-7,0.0161364,37.6738852999013
"2061","Poland","POL",1979,NA,35247217,70.75121951,-7,0.015937,39.2305732441556
"2062","Poland","POL",1980,NA,35574150,70.09756098,-6,0.0161461,39.8738853506222
"2063","Poland","POL",1981,NA,35898587,71.05121951,-8,0.0151631,39.4821658331877
"2064","Poland","POL",1982,NA,36230481,71.10243902,-8,0.0156048,40.2828025650826
"2065","Poland","POL",1983,NA,36571808,71,-7,0.0156558,40.2057325870368
"2066","Poland","POL",1984,NA,36904134,70.8,-7,0.0153124,40.9108279966245
"2067","Poland","POL",1985,NA,37201885,70.54878049,-7,0.0142344,40.9668789836252
"2068","Poland","POL",1986,NA,37456119,70.84878049,-7,0.0145705,41.0789807769144
"2069","Poland","POL",1987,NA,37668045,70.89756098,-6,0.013801,41.4757961877592
"2070","Poland","POL",1988,NA,37824487,71.33170732,-6,0.0123798,41.5089171039071
"2071","Poland","POL",1989,NA,37961529,71.04390244,5,0.0117983,41.4407642722889
"2072","Poland","POL",1990,65977749037,38110782,70.8902439,5,0.0104174,42.2840765448892
"2073","Poland","POL",1991,85500935935,38246193,70.58780488,8,0.0100668,42.8203822685655
"2074","Poland","POL",1992,94337050693,38363667,71.0902439,8,0.0095729,43.8272727253762
"2075","Poland","POL",1993,96045645026,38461408,71.59512195,8,0.009589,43.9528090444843
"2076","Poland","POL",1994,1.11e+11,38542652,71.69512195,8,0.0096205,43.4792134520713
"2077","Poland","POL",1995,1.42e+11,38594998,71.89268293,9,0.009683,44.2275280416682
"2078","Poland","POL",1996,1.6e+11,38624370,72.24634146,9,0.0093736,43.0640449456954
"2079","Poland","POL",1997,1.59e+11,38649660,72.64634146,9,0.0091892,43.1252808758382
"2080","Poland","POL",1998,1.74e+11,38663481,72.99756098,9,0.0088818,44.0050562365671
"2081","Poland","POL",1999,1.7e+11,38660271,73.04390244,9,0.008062,44.3943821687377
"2082","Poland","POL",2000,1.72e+11,38258629,73.74878049,9,0.0082956,45.9955555624432
"2083","Poland","POL",2001,1.91e+11,38248076,74.2,9,0.0079703,45.6738888396157
"2084","Poland","POL",2002,1.99e+11,38230364,74.49756098,10,0.0070496,46.7499999576145
"2085","Poland","POL",2012,5e+11,38063164,76.74634146,10,0.005493,57.5111111376023
"2086","Qatar","QAT",1971,387700084.2,119424,68.91,-10,3.52e-05,33.0598724784365
"2087","Qatar","QAT",1972,510259940.7,130534,69.465,-10,0.0002737,33.2331210048335
"2088","Qatar","QAT",1973,793884368,142241,69.976,-10,0.0005074,32.9878981083062
"2089","Qatar","QAT",1974,2401403227,153704,70.446,-10,0.0001935,33.4178343593695
"2090","Qatar","QAT",1975,2512784033,164413,70.877,-10,0.0002678,34.439490541531
"2091","Qatar","QAT",1976,3284301332,173836,71.274,-10,0.0003382,35.6891718715619
"2092","Qatar","QAT",1977,3617580172,182443,71.644,-10,0.0004028,35.4987261781267
"2093","Qatar","QAT",1978,4052000413,192093,71.995,-10,0.0004289,37.6738852999013
"2094","Qatar","QAT",1979,5633000318,205313,72.329,-10,0.0006345,39.2305732441556
"2095","Qatar","QAT",1980,7829094613,223775,72.649,-10,0.0004491,39.8738853506222
"2096","Qatar","QAT",1981,8661263764,248144,72.956,-10,0.0005367,39.4821658331877
"2097","Qatar","QAT",1982,7596703214,277396,73.247,-10,0.0003925,40.2828025650826
"2098","Qatar","QAT",1983,6467582308,309479,73.52,-10,0.0003589,40.2057325870368
"2099","Qatar","QAT",1984,6704395824,341455,73.777,-10,0.0003488,40.9108279966245
"2100","Qatar","QAT",1985,6153296456,371081,74.017,-10,0.0003861,40.9668789836252
"2101","Qatar","QAT",1986,5053021951,397932,74.241,-10,0.0004472,41.0789807769144
"2102","Qatar","QAT",1987,5446428681,422341,74.448,-10,0.0003933,41.4757961877592
"2103","Qatar","QAT",1988,6038187033,443794,74.64,-10,0.0003785,41.5089171039071
"2104","Qatar","QAT",1989,6487912088,461870,74.818,-10,0.0004637,41.4407642722889
"2105","Qatar","QAT",1990,7360439423,476445,74.984,-10,0.0004761,42.2840765448892
"2106","Qatar","QAT",1991,6883516484,487491,75.138,-10,0.0006383,42.8203822685655
"2107","Qatar","QAT",1992,7646153984,495517,75.283,-10,0.0006264,43.8272727253762
"2108","Qatar","QAT",1993,7156593654,501566,75.42,-10,0.000739,43.9528090444843
"2109","Qatar","QAT",1994,7374450769,507095,75.551,-10,0.0006225,43.4792134520713
"2110","Qatar","QAT",1995,8137911978,513455,75.678,-10,0.0006974,44.2275280416682
"2111","Qatar","QAT",1996,9059340385,522304,75.802,-10,0.0007215,43.0640449456954
"2112","Qatar","QAT",1997,11297802115,534608,75.924,-10,0.0008537,43.1252808758382
"2113","Qatar","QAT",1998,10255495027,550430,76.045,-10,0.0008387,44.0050562365671
"2114","Qatar","QAT",1999,12393131868,569447,76.164,-10,0.0008568,44.3943821687377
"2115","Qatar","QAT",2000,17759890110,592267,76.279,-10,0.000816,45.9955555624432
"2116","Qatar","QAT",2001,17538461538,616886,76.387,-10,0.0008897,45.6738888396157
"2117","Qatar","QAT",2002,19363736264,645659,76.488,-10,0.0010296,46.7499999576145
"2118","Qatar","QAT",2012,1.87e+11,2109568,77.59,-10,0.0015054,57.5111111376023
"2119","Russian Federation","RUS",1992,4.6e+11,148689000,66.87317073,5,0.0672895,43.8272727253762
"2120","Russian Federation","RUS",1993,4.35e+11,148520000,64.93585366,3,0.0580243,43.9528090444843
"2121","Russian Federation","RUS",1994,3.95e+11,148336000,64.46707317,3,0.0670384,43.4792134520713
"2122","Russian Federation","RUS",1995,3.96e+11,148375726,64.69073171,3,0.0629018,44.2275280416682
"2123","Russian Federation","RUS",1996,3.92e+11,148160042,65.85414634,3,0.0591888,43.0640449456954
"2124","Russian Federation","RUS",1997,4.05e+11,147915307,66.69878049,3,0.0559937,43.1252808758382
"2125","Russian Federation","RUS",1998,2.71e+11,147670692,67.0297561,3,0.0512986,44.0050562365671
"2126","Russian Federation","RUS",1999,1.96e+11,147214392,65.98219512,3,0.051515,44.3943821687377
"2127","Russian Federation","RUS",2000,2.6e+11,146596557,65.48365854,6,0.0515117,45.9955555624432
"2128","Russian Federation","RUS",2001,3.07e+11,145976083,65.38341463,6,0.0535273,45.6738888396157
"2129","Russian Federation","RUS",2002,3.45e+11,145306046,65.12878049,6,0.049657,46.7499999576145
"2130","Russian Federation","RUS",2012,2.21e+12,143201676,70.07219512,4,0.0400789,57.5111111376023
"2131","Rwanda","RWA",1962,125000008,3050604,42.883,-5,0.0001621,27.6363057528332
"2132","Rwanda","RWA",1963,1.28e+08,3102972,43.16,-5,0.0001661,27.494267471277
"2133","Rwanda","RWA",1964,129999994,3161724,43.418,-5,0.0001759,28.2535032983039
"2134","Rwanda","RWA",1965,148799980,3232934,43.65,-5,0.0001798,28.6445860027508
"2135","Rwanda","RWA",1966,124525702.9,3319082,43.847,-5,0.0001885,29.3636942684271
"2136","Rwanda","RWA",1967,159560018,3418317,44.009,-5,0.0001887,29.8840764631891
"2137","Rwanda","RWA",1968,172200018,3527263,44.141,-5,0.0001956,30.8433120448119
"2138","Rwanda","RWA",1969,188700037,3640591,44.249,-5,0.000197,31.3318471149274
"2139","Rwanda","RWA",1970,219900006,3754541,44.338,-5,0.0002271,32.5853502492237
"2140","Rwanda","RWA",1971,222952578.2,3868337,44.412,-5,0.0002281,33.0598724784365
"2141","Rwanda","RWA",1972,246457838.3,3983700,44.485,-5,0.0002274,33.2331210048335
"2142","Rwanda","RWA",1973,290746157.1,4102321,44.577,-7,0.0002287,32.9878981083062
"2143","Rwanda","RWA",1974,308458423.2,4226799,44.709,-7,0.0002287,33.4178343593695
"2144","Rwanda","RWA",1975,571863295.7,4359092,44.932,-7,0.0002512,34.439490541531
"2145","Rwanda","RWA",1976,637754162.1,4499509,45.3,-7,0.0002517,35.6891718715619
"2146","Rwanda","RWA",1977,746650558.6,4647615,45.824,-7,0.000252,35.4987261781267
"2147","Rwanda","RWA",1978,905709147.3,4803725,46.485,-7,0.0002658,37.6738852999013
"2148","Rwanda","RWA",1979,1109346221,4968074,47.241,-7,0.0002633,39.2305732441556
"2149","Rwanda","RWA",1980,1254765350,5140716,48.085,-7,0.0002766,39.8738853506222
"2150","Rwanda","RWA",1981,1407062608,5315032,49.013,-7,0.0002817,39.4821658331877
"2151","Rwanda","RWA",1982,1407242640,5489322,49.934,-7,0.0002863,40.2828025650826
"2152","Rwanda","RWA",1983,1479688126,5673614,50.708,-7,0.0002909,40.2057325870368
"2153","Rwanda","RWA",1984,1587412957,5881906,51.177,-7,0.0002892,40.9108279966245
"2154","Rwanda","RWA",1985,1715625839,6120107,50.948,-7,0.0002936,40.9668789836252
"2155","Rwanda","RWA",1986,1944711061,6407672,49.579,-7,0.0002997,41.0789807769144
"2156","Rwanda","RWA",1987,2157434025,6732131,46.969,-7,0.0003066,41.4757961877592
"2157","Rwanda","RWA",1988,2395493878,7030179,43.264,-7,0.000311,41.5089171039071
"2158","Rwanda","RWA",1989,2405021933,7216028,38.782,-7,0.0003236,41.4407642722889
"2159","Rwanda","RWA",1990,2550185618,7235798,34.217,-7,0.0003087,42.2840765448892
"2160","Rwanda","RWA",1991,1911600970,7051759,30.434,-7,0.0004686,42.8203822685655
"2161","Rwanda","RWA",1992,2029026704,6701851,28.102,-7,0.0004589,43.8272727253762
"2162","Rwanda","RWA",1993,1971525999,6299909,27.61,-7,0.0004432,43.9528090444843
"2163","Rwanda","RWA",1994,753636370.5,6005095,29.003,-6,0.0004279,43.4792134520713
"2164","Rwanda","RWA",1995,1293535011,5928078,31.977,-6,0.0004317,44.2275280416682
"2165","Rwanda","RWA",1996,1382334879,6115168,35.923,-6,0.00063,43.0640449456954
"2166","Rwanda","RWA",1997,1851558302,6522382,40.013,-6,0.000542,43.1252808758382
"2167","Rwanda","RWA",1998,1989343495,7059813,43.596,-6,0.0005801,44.0050562365671
"2168","Rwanda","RWA",1999,1817654508,7593239,46.412,-6,0.0005941,44.3943821687377
"2169","Rwanda","RWA",2000,1734938652,8025703,48.415,-4,0.0008185,45.9955555624432
"2170","Rwanda","RWA",2001,1674685248,8329406,49.793,-4,0.0008517,45.6738888396157
"2171","Rwanda","RWA",2002,1677552332,8536205,50.97,-4,0.0009177,46.7499999576145
"2172","Rwanda","RWA",2012,7334917697,10788853,64.911,-4,0.0006628,57.5111111376023
"2173","Saudi Arabia","SAU",1960,NA,4086539,45.638,-10,0.001404,27.1012738844391
"2174","Saudi Arabia","SAU",1961,NA,4218879,46.145,-10,0.0015025,27.3687898186362
"2175","Saudi Arabia","SAU",1962,NA,4362864,46.665,-10,0.0015496,27.6363057528332
"2176","Saudi Arabia","SAU",1963,NA,4516659,47.207,-10,0.0014775,27.494267471277
"2177","Saudi Arabia","SAU",1964,NA,4677404,47.781,-10,0.001578,28.2535032983039
"2178","Saudi Arabia","SAU",1965,NA,4843635,48.407,-10,0.0016511,28.6445860027508
"2179","Saudi Arabia","SAU",1966,NA,5015204,49.105,-10,0.0017438,29.3636942684271
"2180","Saudi Arabia","SAU",1967,NA,5194846,49.883,-10,0.0024324,29.8840764631891
"2181","Saudi Arabia","SAU",1968,4187777711,5387486,50.744,-10,0.0020692,30.8433120448119
"2182","Saudi Arabia","SAU",1969,4485777644,5599628,51.682,-10,0.0020811,31.3318471149274
"2183","Saudi Arabia","SAU",1970,5377333333,5836389,52.693,-10,0.0022656,32.5853502492237
"2184","Saudi Arabia","SAU",1971,7184853348,6100994,53.765,-10,0.0024192,33.0598724784365
"2185","Saudi Arabia","SAU",1972,9664157499,6393894,54.876,-10,0.0025048,33.2331210048335
"2186","Saudi Arabia","SAU",1973,14947391140,6714095,56.001,-10,0.002764,32.9878981083062
"2187","Saudi Arabia","SAU",1974,45412957746,7059334,57.12,-10,0.0030445,33.4178343593695
"2188","Saudi Arabia","SAU",1975,46773368206,7428703,58.216,-10,0.0037922,34.439490541531
"2189","Saudi Arabia","SAU",1976,64005665722,7818613,59.274,-10,0.0051023,35.6891718715619
"2190","Saudi Arabia","SAU",1977,74188249979,8231604,60.291,-10,0.0054758,35.4987261781267
"2191","Saudi Arabia","SAU",1978,80265619485,8679840,61.263,-10,0.0059736,37.6738852999013
"2192","Saudi Arabia","SAU",1979,1.12e+11,9179621,62.181,-10,0.0069553,39.2305732441556
"2193","Saudi Arabia","SAU",1980,1.65e+11,9740599,63.041,-10,0.0077669,39.8738853506222
"2194","Saudi Arabia","SAU",1981,1.84e+11,10366661,63.84,-10,0.0089855,39.4821658331877
"2195","Saudi Arabia","SAU",1982,1.53e+11,11048080,64.586,-10,0.008832,40.2828025650826
"2196","Saudi Arabia","SAU",1983,1.29e+11,11763837,65.285,-10,0.0076035,40.2057325870368
"2197","Saudi Arabia","SAU",1984,1.2e+11,12484967,65.938,-10,0.0079308,40.9108279966245
"2198","Saudi Arabia","SAU",1985,1.04e+11,13189115,66.548,-10,0.0073919,40.9668789836252
"2199","Saudi Arabia","SAU",1986,86961922765,13869012,67.115,-10,0.0074389,41.0789807769144
"2200","Saudi Arabia","SAU",1987,85695861148,14525660,67.64,-10,0.007109,41.4757961877592
"2201","Saudi Arabia","SAU",1988,88256074766,15155223,68.129,-10,0.0067087,41.5089171039071
"2202","Saudi Arabia","SAU",1989,95344459279,15755944,68.586,-10,0.007484,41.4407642722889
"2203","Saudi Arabia","SAU",1990,1.18e+11,16326815,69.017,-10,0.0097885,42.2840765448892
"2204","Saudi Arabia","SAU",1991,1.32e+11,16867829,69.428,-10,0.0133136,42.8203822685655
"2205","Saudi Arabia","SAU",1992,1.37e+11,17378833,69.822,-10,0.0095651,43.8272727253762
"2206","Saudi Arabia","SAU",1993,1.33e+11,17859750,70.201,-10,0.0105903,43.9528090444843
"2207","Saudi Arabia","SAU",1994,1.35e+11,18311090,70.567,-10,0.009654,43.4792134520713
"2208","Saudi Arabia","SAU",1995,1.43e+11,18735841,70.922,-10,0.0096013,44.2275280416682
"2209","Saudi Arabia","SAU",1996,1.59e+11,19131578,71.266,-10,0.0099269,43.0640449456954
"2210","Saudi Arabia","SAU",1997,1.66e+11,19505576,71.594,-10,0.0098686,43.1252808758382
"2211","Saudi Arabia","SAU",1998,1.47e+11,19882458,71.902,-10,0.0106328,44.0050562365671
"2212","Saudi Arabia","SAU",1999,1.62e+11,20294406,72.187,-10,0.0107827,44.3943821687377
"2213","Saudi Arabia","SAU",2000,1.9e+11,20764312,72.44,-10,0.0112029,45.9955555624432
"2214","Saudi Arabia","SAU",2001,1.84e+11,21303592,72.651,-10,0.0115701,45.6738888396157
"2215","Saudi Arabia","SAU",2002,1.9e+11,21906308,72.82,-10,0.0105053,46.7499999576145
"2216","Saudi Arabia","SAU",2012,7.36e+11,29086357,73.896,-10,0.0137426,57.5111111376023
"2217","Senegal","SEN",1960,1003692375,3206749,38.223,-1,0.0003432,27.1012738844391
"2218","Senegal","SEN",1961,1058975266,3295293,38.38,-1,0.0003788,27.3687898186362
"2219","Senegal","SEN",1962,1085475573,3386863,38.462,-4,0.0003828,27.6363057528332
"2220","Senegal","SEN",1963,1122139637,3481745,38.477,-7,0.0004285,27.494267471277
"2221","Senegal","SEN",1964,1188930568,3580312,38.449,-7,0.0004173,28.2535032983039
"2222","Senegal","SEN",1965,1210058396,3682876,38.407,-7,0.0004332,28.6445860027508
"2223","Senegal","SEN",1966,1246908374,3789211,38.386,-7,0.0004312,29.3636942684271
"2224","Senegal","SEN",1967,1246480959,3899237,38.424,-7,0.0004388,29.8840764631891
"2225","Senegal","SEN",1968,1309384830,4013539,38.558,-7,0.000464,30.8433120448119
"2226","Senegal","SEN",1969,1245234807,4132844,38.816,-7,0.0004334,31.3318471149274
"2227","Senegal","SEN",1970,1297407829,4257505,39.227,-7,0.0004803,32.5853502492237
"2228","Senegal","SEN",1971,1339548824,4388458,39.814,-7,0.0004849,33.0598724784365
"2229","Senegal","SEN",1972,1620857277,4525114,40.562,-7,0.0004912,33.2331210048335
"2230","Senegal","SEN",1973,1863398448,4664444,41.445,-7,0.0004948,32.9878981083062
"2231","Senegal","SEN",1974,2099324950,4802348,42.442,-6,0.000491,33.4178343593695
"2232","Senegal","SEN",1975,2830388405,4936209,43.521,-6,0.000497,34.439490541531
"2233","Senegal","SEN",1976,2869777812,5064674,44.641,-6,0.0005234,35.6891718715619
"2234","Senegal","SEN",1977,2938046307,5189539,45.767,-6,0.0005471,35.4987261781267
"2235","Senegal","SEN",1978,3280354339,5315265,46.869,-2,0.0005528,37.6738852999013
"2236","Senegal","SEN",1979,4084878668,5448110,47.927,-2,0.0005287,39.2305732441556
"2237","Senegal","SEN",1980,4435050397,5592646,48.944,-2,0.0005314,39.8738853506222
"2238","Senegal","SEN",1981,4021697233,5750338,49.94,-1,0.0005723,39.4821658331877
"2239","Senegal","SEN",1982,3936758682,5920059,50.938,-1,0.0005873,40.2828025650826
"2240","Senegal","SEN",1983,3512053232,6100495,51.945,-1,0.0005869,40.2057325870368
"2241","Senegal","SEN",1984,3425127373,6289327,52.946,-1,0.0005822,40.9108279966245
"2242","Senegal","SEN",1985,3750056424,6484738,53.914,-1,0.0005878,40.9668789836252
"2243","Senegal","SEN",1986,5304238013,6686159,54.813,-1,0.0006096,41.0789807769144
"2244","Senegal","SEN",1987,6381385760,6893896,55.61,-1,0.0006264,41.4757961877592
"2245","Senegal","SEN",1988,6311054901,7107976,56.283,-1,0.0006136,41.5089171039071
"2246","Senegal","SEN",1989,6219793533,7328600,56.818,-1,0.0006409,41.4407642722889
"2247","Senegal","SEN",1990,7237100724,7555617,57.202,-1,0.0006721,42.2840765448892
"2248","Senegal","SEN",1991,7111252866,7789653,57.43,-1,0.0007101,42.8203822685655
"2249","Senegal","SEN",1992,7602005274,8029725,57.529,-1,0.0007358,43.8272727253762
"2250","Senegal","SEN",1993,7189226453,8272170,57.535,-1,0.000712,43.9528090444843
"2251","Senegal","SEN",1994,4908415369,8512173,57.48,-1,0.000664,43.4792134520713
"2252","Senegal","SEN",1995,6176312552,8746606,57.405,-1,0.00066,44.2275280416682
"2253","Senegal","SEN",1996,6413189839,8974077,57.344,-1,0.0006527,43.0640449456954
"2254","Senegal","SEN",1997,5915250258,9196528,57.328,-1,0.000646,43.1252808758382
"2255","Senegal","SEN",1998,6368265194,9418393,57.383,-1,0.0006407,44.0050562365671
"2256","Senegal","SEN",1999,6512207622,9645957,57.533,-1,0.0006322,44.3943821687377
"2257","Senegal","SEN",2000,5924239701,9884052,57.796,8,0.0006019,45.9955555624432
"2258","Senegal","SEN",2001,6174898370,10134497,58.18,8,0.0006218,45.6738888396157
"2259","Senegal","SEN",2002,6752510283,10396861,58.665,8,0.0006266,46.7499999576145
"2260","Senegal","SEN",2012,17825417949,13703513,65.393,7,0.0007411,57.5111111376023
"2261","Syrian Arab Republic","SYR",1961,945244992.2,4721896,52.568,-2,0.0012333,27.3687898186362
"2262","Syrian Arab Republic","SYR",1962,1110565864,4875422,53.176,-2,0.0012291,27.6363057528332
